===,EVENT_SEQ,EVENT_TYPE,RANK,TIME,DURATION,ITER,MEM,NET,EXTRA
===,7,CHECKPOINT-START,3,0.004654,0.000000,1,10180.000000,0.000000, ===
===,8,CHECKPOINT-PRE-NEW,3,0.004689,0.000000,1,10180.000000,0.000000, ===
===,9,CHECKPOINT-POST-NEW,3,0.048123,0.000000,1,14628.000000,4096.000000, ===
===,10,CHECKPOINT-STOP,3,0.048171,0.000000,1,14628.000000,4096.000000, ===
===,11,CHECKPOINT,3,0.048211,0.043582,1,14628.000000,4096.000000, ===
===,12,ITER,3,0.066190,0.000000,2,16736.000000,4112.023438, ===
===,13,ITER,3,0.076754,0.000000,3,18840.000000,4128.046875, ===
===,14,ITER,3,0.080714,0.000000,4,18844.000000,4144.070312, ===
===,15,ITER,3,0.084553,0.000000,5,18852.000000,4160.093750, ===
===,16,ITER,3,0.088468,0.000000,6,18856.000000,4176.117188, ===
===,17,ITER,3,0.092374,0.000000,7,18856.000000,4192.140625, ===
===,18,ITER,3,0.096241,0.000000,8,18856.000000,4208.164062, ===
===,19,ITER,3,0.100175,0.000000,9,18856.000000,4224.187500, ===
===,20,ITER,3,0.104074,0.000000,10,18860.000000,4240.210938, ===
===,21,ITER,3,0.108447,0.000000,11,18876.000000,4256.234375, ===
===,22,FAILURE-CHECK-START,3,0.108493,0.000000,11,18876.000000,4256.234375, ===
===,23,FAILURE-CHECK-STOP,3,0.108583,0.000000,11,18876.000000,4256.234375, ===
===,24,FAILURE-CHECK,3,0.108623,0.000157,11,18876.000000,4256.234375, ===
===,25,CHECKPOINT-START,3,0.108667,0.000000,11,18876.000000,4256.234375, ===
===,26,CHECKPOINT-PRE-NEW,3,0.108713,0.000000,11,18876.000000,160.234375, ===
===,27,CHECKPOINT-POST-NEW,3,0.150730,0.000000,11,29100.000000,4256.234375, ===
===,28,CHECKPOINT-STOP,3,0.150781,0.000000,11,29100.000000,4256.234375, ===
===,29,CHECKPOINT,3,0.150812,0.042170,11,29100.000000,4256.234375, ===
===,30,ITER,3,0.163800,0.000000,12,29100.000000,4272.257812, ===
===,31,ITER,3,0.167811,0.000000,13,29100.000000,4288.281250, ===
===,32,ITER,3,0.171828,0.000000,14,29100.000000,4304.304688, ===
===,33,ITER,3,0.175891,0.000000,15,29104.000000,4320.328125, ===
===,34,ITER,3,0.179925,0.000000,16,29104.000000,4336.351562, ===
